FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
400312954,W-718552,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8082.0,,LT47,I70 MM193,,,,,,2018,5/31/2018 0:00,151,1607.0,0.1,A,38.941892,-109.619903,STATE,UT,Grand,49019,Grand County
400312956,W-718550,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8100.0,,LVL8,WILLOW CREEK,,,,,,2018,6/10/2018 0:00,161,2044.0,0.1,A,39.774911,-110.798203,PRIVATE,UT,Carbon,49007,Carbon County
400312957,W-718501,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8102.0,,LVC6,HELLS REVENGE,,,,,,2018,6/11/2018 0:00,162,1550.0,0.1,A,38.5975,-109.539497,BLM,UT,Grand,49019,Grand County
400312958,W-725960,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8104.0,,LVC7,MILLER CREEK,,,,,,2018,6/11/2018 0:00,162,1536.0,0.1,A,39.5225,-110.82,PRIVATE,UT,Carbon,49007,Carbon County
400312959,W-718506,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8108.0,,LVJ9,CINEMA COURT,,,,,,2018,6/12/2018 0:00,163,1806.0,9.2,B,38.557211,-109.528603,PRIVATE,UT,Grand,49019,Grand County
400312961,W-718551,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8114.0,,LV11,I70 MM134,,,,,,2018,6/15/2018 0:00,166,1226.0,0.1,A,38.895747,-110.611,STATE,UT,Emery,49015,Emery County
400312963,W-718735,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8125.0,,LWE9,TIDWELL,,,,,,2018,6/21/2018 0:00,172,742.0,0.1,A,38.920589,-110.428803,BLM,UT,Emery,49015,Emery County
400312965,W-718740,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8133.0,,LW5P,GUYMON WASH,,,,,,2018,6/26/2018 0:00,177,1124.0,0.1,A,39.2981,-110.96,PRIVATE,UT,Emery,49015,Emery County
400312966,W-718734,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8134.0,,LW7E,HWY163 MM27,,,,,,2018,6/27/2018 0:00,178,737.0,0.1,A,37.2119,-109.8481,BLM,UT,San Juan,49037,San Juan County
400312967,W-719580,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8135.0,,LW7F,HWY163 MM26,,,,,,2018,6/27/2018 0:00,178,737.0,0.2,A,37.209678,-109.850303,BLM,UT,San Juan,49037,San Juan County
400312968,W-719582,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8139.0,,LXC4,DEER CREEK,,,,,,2018,6/28/2018 0:00,179,1609.0,7.0,B,38.34545,-109.171303,PRIVATE,UT,San Juan,49037,San Juan County
400312969,W-725597,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8145.0,,LX0K,BITTER CREEK,,,,,,2018,7/1/2018 0:00,182,1511.0,0.1,A,39.0844,-109.1033,PRIVATE,UT,San Juan,49037,San Juan County
400312971,W-719583,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8149.0,,LX1V,CASTLE CREEK,,,,,,2018,7/2/2018 0:00,183,1236.0,0.1,A,38.655911,-109.4253,PRIVATE,UT,Grand,49019,Grand County
400312972,W-725503,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8154.0,,LX7Q,COAL,,,,,,2018,7/4/2018 0:00,185,1330.0,0.1,A,39.2203,-111.0683,PRIVATE,UT,Emery,49015,Emery County
400312973,W-725595,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8156.0,,LX8K,COYOTE CREEK,,,,,,2018,7/4/2018 0:00,185,1615.0,0.1,A,38.3136,-109.4097,STATE,UT,San Juan,49037,San Juan County
400312974,W-720889,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8158.0,,LYC3,VALLEY CITY,,,,,,2018,7/5/2018 0:00,186,313.0,0.5,B,38.868789,-109.809997,STATE,UT,Garfield,49017,Garfield County
400312976,W-726475,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8163.0,,LYV9,DITCH CREEK,,,,,,2018,7/5/2018 0:00,186,2154.0,0.1,A,38.47275,-109.14628,PRIVATE,UT,Grand,49019,Grand County
400312977,W-726063,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8164.0,,LYW5,TAYLOR FLAT,,,,,,2018,7/5/2018 0:00,186,2217.0,0.1,A,38.5589,-109.1331,STATE,UT,Grand,49019,Grand County
400312979,W-726137,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8170.0,,LY5Y,BORDER,,,,,,2018,7/7/2018 0:00,188,1959.0,0.1,A,37.97,-109.045,PRIVATE,UT,San Juan,49037,San Juan County
400312980,W-726057,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8171.0,,LY6G,TAYLOR LANE,,,,,,2018,7/7/2018 0:00,188,2006.0,0.1,A,38.6208,-109.3925,PRIVATE,UT,Grand,49019,Grand County
400312981,W-726055,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8172.0,,LY6H,UPPER 80,,,,,,2018,7/7/2018 0:00,188,2051.0,0.1,A,38.4381,-109.3803,PRIVATE,UT,Grand,49019,Grand County
400312982,W-721118,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8173.0,,LY6J,PORCUPINE,,,,,,2018,7/7/2018 0:00,188,2052.0,0.1,A,38.600042,-109.379403,BLM,UT,Grand,49019,Grand County
400312984,W-721119,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8176.0,,LY8X,YELLOW CAT,,,,,,2018,7/8/2018 0:00,189,1710.0,0.3,B,38.94164,-109.589897,BLM,UT,Grand,49019,Grand County
400312986,W-721120,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8178.0,,LY96,JUNIPER RIDGE,,,,,,2018,7/8/2018 0:00,189,2016.0,0.1,A,38.630372,-109.341003,BLM,UT,Grand,49019,Grand County
400312987,W-721345,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8181.0,,LZG1,COTTONWOOD WASH,,,,,,2018,7/8/2018 0:00,189,2105.0,1.5,B,37.664569,-109.6604,BLM,UT,San Juan,49037,San Juan County
400312988,W-725650,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8182.0,,LY95,NORTH FORK DELTA,,,,,,2018,7/8/2018 0:00,189,2146.0,0.1,A,37.6517,-109.675,BLM,UT,San Juan,49037,San Juan County
400312990,W-725879,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8184.0,,LZF3,ZEKES HOLE,,,,,,2018,7/9/2018 0:00,190,1221.0,0.1,A,37.5994,-109.5433,BLM,UT,San Juan,49037,San Juan County
400312991,W-725620,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8185.0,,LZJ4,BRUSHY BASIN,,,,,,2018,7/9/2018 0:00,190,1228.0,0.1,A,37.6286,-109.5503,BLM,UT,San Juan,49037,San Juan County
400312992,W-721327,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8186.0,,LZN2,WHISKERS DRAW,,,,,,2018,7/9/2018 0:00,190,1551.0,5.5,B,37.6361,-109.663697,BLM,UT,San Juan,49037,San Juan County
400312993,W-725619,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8187.0,,LZL4,THREE MILE,,,,,,2018,7/9/2018 0:00,190,1618.0,0.1,A,38.2914,-109.5586,BLM,UT,San Juan,49037,San Juan County
400312994,W-726474,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8189.0,,LZM0,SUMMIT CANYON,,,,,,2018,7/9/2018 0:00,190,1641.0,0.3,B,37.9356,-109.0556,BLM,UT,San Juan,49037,San Juan County
400312995,W-725343,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8194.0,,LZZ5,MEADOW,,,,,,2018,7/10/2018 0:00,191,1620.0,0.1,A,39.4614,-109.6036,STATE,UT,San Juan,49037,San Juan County
400312999,W-725911,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8198.0,,LZ35,GRANDVIEW,,,,,,2018,7/11/2018 0:00,192,1708.0,0.1,A,38.4972,-109.8122,BLM,UT,San Juan,49037,San Juan County
400313000,W-725916,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8199.0,,LZ6V,VALLEY,,,,,,2018,7/11/2018 0:00,192,1737.0,0.1,A,38.165,-109.21,BLM,UT,San Juan,49037,San Juan County
400313002,W-726059,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8201.0,,LZ6R,HAY CANYON,,,,,,2018,7/11/2018 0:00,192,1829.0,0.1,A,39.2792,-109.3228,STATE,UT,Grand,49019,Grand County
400313003,W-721339,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8203.0,,LZ4X,CHEEZE BOX,,,,,,2018,7/11/2018 0:00,192,2046.0,0.1,A,37.6577,-110.1753,BLM,UT,San Juan,49037,San Juan County
400313004,W-720922,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8205.0,,LZ6C,MUD WATER CANYON,,,,,,2018,7/12/2018 0:00,193,1306.0,0.1,A,39.603353,-111.0316,STATE,UT,Carbon,49007,Carbon County
400313006,W-725471,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8208.0,,LZ89,TWIN,,,,,,2018,7/12/2018 0:00,193,1534.0,0.1,A,38.8347,-110.7289,BLM,UT,Emery,49015,Emery County
400313007,W-720890,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8209.0,,LZ7L,WARREN ALLEN,,,,,,2018,7/12/2018 0:00,193,1635.0,0.1,A,37.609939,-109.521356,STATE,UT,San Juan,49037,San Juan County
400313010,W-720886,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8218.0,,L0DC,HARTS PRAIRIE,,,,,,2018,7/13/2018 0:00,194,850.0,0.1,A,39.161258,-109.628503,BLM,UT,San Juan,49037,San Juan County
400313011,W-721115,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8220.0,,L0C7,FOOT HILL,,,,,,2018,7/14/2018 0:00,195,1321.0,0.1,A,38.459728,-109.4103,STATE,UT,San Juan,49037,San Juan County
400313012,W-725649,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8222.0,,L0EG,ICE CANYON,,,,,,2018,7/14/2018 0:00,195,1500.0,0.1,A,39.4483,-109.5953,BLM,UT,Grand,49019,Grand County
400313013,W-725647,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8223.0,,L0D5,COATES CREEK,,,,,,2018,7/14/2018 0:00,195,1600.0,0.1,A,38.9303,-109.1333,BLM,UT,Grand,49019,Grand County
400313014,W-725651,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8226.0,,L0E3,RENEGADE DRAW,,,,,,2018,7/14/2018 0:00,195,2003.0,0.1,A,38.9339,-109.1331,BLM,UT,Grand,49019,Grand County
400313015,W-725630,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8227.0,,L0HB,BAULLIES,,,,,,2018,7/14/2018 0:00,195,2347.0,0.1,A,37.5583,-109.79,BLM,UT,San Juan,49037,San Juan County
400313016,W-721336,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8228.0,,L0G3,COMB WASH,,,,,,2018,7/15/2018 0:00,196,856.0,0.1,A,37.5872,-109.695197,BLM,UT,San Juan,49037,San Juan County
400313017,W-725874,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8230.0,,L0HD,EAST BLANDING,,,,,,2018,7/15/2018 0:00,196,1315.0,0.1,A,37.6353,-109.4514,BLM,UT,San Juan,49037,San Juan County
400313018,W-725667,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8234.0,,L0HC,RECAPTURE CREEK,,,,,,2018,7/15/2018 0:00,196,1439.0,0.1,A,37.6344,-109.4533,BLM,UT,San Juan,49037,San Juan County
400313020,W-725627,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8238.0,,L0KY,CHEESE AND RASINS,,,,,,2018,7/16/2018 0:00,197,911.0,0.1,A,37.5969,-109.6408,BLM,UT,San Juan,49037,San Juan County
400313021,W-725625,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8239.0,,L0MB,ARCH CANYON,,,,,,2018,7/16/2018 0:00,197,1106.0,0.3,B,37.5942,-109.7333,BLM,UT,San Juan,49037,San Juan County
400313025,W-720887,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8246.0,,L0WZ,MIDDLE MESA,,,,,,2018,7/18/2018 0:00,199,1946.0,0.1,A,38.199847,-109.163803,BLM,UT,San Juan,49037,San Juan County
400313027,W-726120,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8254.0,,L073,HORSE CANYON,,,,,,2018,7/21/2018 0:00,202,1616.0,19.1,C,39.5111,-110.3331,PRIVATE,UT,Carbon,49007,Carbon County
400313028,W-721333,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8256.0,,L079,NUMBER TWO CANYON,,,,,,2018,7/21/2018 0:00,202,1718.0,0.1,A,39.559458,-110.363997,PRIVATE,UT,Carbon,49007,Carbon County
400313029,W-725884,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8264.0,,L1BB,PEARSON CANYON,,,,,,2018,7/23/2018 0:00,204,1326.0,3.3,B,37.7422,-109.2103,BLM,UT,San Juan,49037,San Juan County
400313030,W-725875,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8266.0,,L1B6,RANGE CREEK,,,,,,2018,8/3/2018 0:00,215,1720.0,8.0,B,39.5053,-110.2733,BLM,UT,Carbon,49007,Carbon County
400313031,W-726130,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8267.0,,L1D4,AMIGO,,,,,,2018,7/24/2018 0:00,205,702.0,0.1,A,38.5958,-109.1758,PRIVATE,UT,Grand,49019,Grand County
400313032,W-725670,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8268.0,,L1DP,LOOKING GLASS,,,,,,2018,7/24/2018 0:00,205,817.0,0.1,A,38.2975,-109.4283,BLM,UT,San Juan,49037,San Juan County
400313033,W-721343,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8269.0,,L1DW,MESA 88,,,,,,2018,7/24/2018 0:00,205,925.0,0.1,A,38.1013,-109.357697,STATE,UT,San Juan,49037,San Juan County
400313034,W-725669,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8270.0,,L1GU,BUCK FLAT,,,,,,2018,7/24/2018 0:00,205,927.0,0.1,A,38.0611,-109.2867,BLM,UT,San Juan,49037,San Juan County
400313036,W-725913,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8274.0,,L1KC,WOODENSHOE,,,,,,2018,7/24/2018 0:00,205,1754.0,0.1,A,37.7997,-110.0164,BLM,UT,San Juan,49037,San Juan County
400313037,W-726139,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8275.0,,L1HD,HWY 95 MM 80,,,,,,2018,7/24/2018 0:00,205,1851.0,0.1,A,37.5939,-110.0436,NPS,UT,San Juan,49037,San Juan County
400313039,W-726468,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8280.0,,L1NP,UPPER BRUSHY,,,,,,2018,7/25/2018 0:00,206,1315.0,0.1,A,37.6903,-109.5383,BLM,UT,San Juan,49037,San Juan County
400313040,W-725963,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8282.0,,L1MN,COMB RIDGE,,,,,,2018,7/25/2018 0:00,206,1353.0,0.1,A,37.7225,-109.5253,BLM,UT,San Juan,49037,San Juan County
400313043,W-727214,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8285.0,,L1NQ,BLACK MESA,,,,,,2018,7/25/2018 0:00,206,1518.0,0.3,B,37.52525,-109.619597,BLM,UT,San Juan,49037,San Juan County
400313044,W-726122,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8286.0,,L1MT,BIG CANYON,,,,,,2018,7/25/2018 0:00,206,1611.0,0.1,A,37.6797,-109.5344,PRIVATE,UT,San Juan,49037,San Juan County
400313045,W-725882,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8287.0,,L1QE,ZEKES,,,,,,2018,7/25/2018 0:00,206,1620.0,0.1,A,37.5986,-109.5889,BLM,UT,San Juan,49037,San Juan County
400313046,W-726472,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8288.0,,L1MU,BYWAY,,,,,,2018,7/25/2018 0:00,206,1626.0,0.1,A,37.583419,-109.624497,BLM,UT,San Juan,49037,San Juan County
400313047,W-725912,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8296.0,,L1RZ,KANE GULCH,,,,,,2018,7/26/2018 0:00,207,1426.0,0.1,A,37.4931,-109.8997,BLM,UT,San Juan,49037,San Juan County
400313048,W-721329,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8297.0,,L1R6,WHITE MESA,,,,,,2018,7/26/2018 0:00,207,1522.0,0.1,A,37.57689,-109.515503,BLM,UT,San Juan,49037,San Juan County
400313049,W-725892,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8299.0,,L1TZ,CEDAR MESA,,,,,,2018,7/26/2018 0:00,207,2015.0,0.1,A,37.4986,-109.8997,BLM,UT,San Juan,49037,San Juan County
400313050,W-721325,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8301.0,,L1U1,MAVERICK,,,,,,2018,7/27/2018 0:00,208,1248.0,0.1,A,37.602261,-109.897697,BLM,UT,San Juan,49037,San Juan County
400313051,W-725662,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8302.0,,L1VD,INDIAN SPRINGS MESA,,,,,,2018,7/27/2018 0:00,208,1322.0,1.0,B,39.7058,-110.1419,BLM,UT,Carbon,49007,Carbon County
400313052,W-725886,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8303.0,,L1VE,STONE CABIN,,,,,,2018,7/27/2018 0:00,208,1445.0,0.1,A,39.7714,-110.3067,BLM,UT,Carbon,49007,Carbon County
400313053,W-725663,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8305.0,,L1YK,WEST RIDGE,,,,,,2018,7/28/2018 0:00,209,1115.0,0.1,A,39.4967,-110.2772,BLM,UT,Carbon,49007,Carbon County
400313054,W-726141,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8306.0,,L10S,ANTONE,,,,,,2018,7/28/2018 0:00,209,1423.0,125.0,D,39.765,-110.735,PRIVATE,UT,Carbon,49007,Carbon County
400313055,W-725505,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8311.0,,L12Y,CRESCENT JUNCTION,,,,,,2018,7/29/2018 0:00,210,1036.0,0.5,B,38.9467,-109.7942,STATE,UT,Grand,49019,Grand County
400313056,W-725467,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8322.0,,L2DB,NEEDLES,,,,,,2018,8/1/2018 0:00,213,1205.0,0.1,A,38.1694,-109.3786,BLM,UT,San Juan,49037,San Juan County
400313057,W-721140,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8323.0,,L2FT,EAST RANGE CREEK,,,,,,2018,7/28/2018 0:00,209,1419.0,0.1,A,39.507661,-110.2725,BLM,UT,Carbon,49007,Carbon County
400313058,W-725918,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8326.0,,L2GW,HWY 95 MM 114,,,,,,2018,8/2/2018 0:00,214,1518.0,0.1,A,37.5589,-109.6117,BLM,UT,San Juan,49037,San Juan County
400313059,W-726404,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8328.0,,L2J2,SPRING CANYON,,,,,,2018,8/3/2018 0:00,215,1408.0,68.5,C,39.6897,-110.9244,PRIVATE,UT,Carbon,49007,Carbon County
400313060,W-725431,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8329.0,,L2KV,LITTLE BAULLIE,,,,,,2018,8/3/2018 0:00,215,1317.0,9.1,B,37.5975,-109.7092,BLM,UT,San Juan,49037,San Juan County
400313061,W-725124,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8330.0,,L2KW,HATCH,,,,,,2018,8/3/2018 0:00,215,1420.0,2.5,B,38.1583,-109.3758,BLM,UT,San Juan,49037,San Juan County
400313062,W-725653,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8331.0,,L2KJ,MUSTANG,,,,,,2018,8/3/2018 0:00,215,1441.0,0.1,A,37.6469,-109.4242,BLM,UT,San Juan,49037,San Juan County
400313064,W-724811,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8334.0,,L2PZ,CLARK VALLEY,,,,,,2018,8/4/2018 0:00,216,2012.0,0.1,A,39.6183,-110.5175,BLM,UT,Carbon,49007,Carbon County
400313065,W-725955,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8337.0,,L2Q4,ANTELOPE,,,,,,2018,8/5/2018 0:00,217,1114.0,0.1,A,38.2519,-109.5864,BLM,UT,San Juan,49037,San Juan County
400313067,W-725397,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8340.0,,L2SZ,RIO ALGOM,,,,,,2018,8/5/2018 0:00,217,1900.0,0.1,A,38.26,-109.2769,PRIVATE,UT,San Juan,49037,San Juan County
400313068,W-725127,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8341.0,,L2WB,MILLERS,,,,,,2018,8/6/2018 0:00,218,1541.0,0.1,A,38.8097,-111.2358,BLM,UT,San Juan,49037,San Juan County
400313069,W-725652,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8344.0,,LZV7,DEVIL MESA,,,,,,2018,8/6/2018 0:00,218,1742.0,0.3,B,37.66,-109.3225,BLM,UT,San Juan,49037,San Juan County
400313070,W-725915,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8345.0,,L2VU,SAN ARROYO,,,,,,2018,8/6/2018 0:00,218,2030.0,2.0,B,39.39,-109.1358,BLM,UT,Grand,49019,Grand County
400313071,W-726395,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8348.0,,L2YS,COMB,,,,,,2018,8/8/2018 0:00,220,1502.0,2.0,B,37.59386,-109.6805,STATE,UT,San Juan,49037,San Juan County
400313073,W-725953,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8360.0,,L3D5,I 70 MM 177,,,,,,2018,8/14/2018 0:00,226,934.0,0.1,A,38.925,-109.9078,STATE,UT,Grand,49019,Grand County
400313075,W-725959,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8363.0,,L3JN,MONTEZUMA,,,,,,2018,8/16/2018 0:00,228,1507.0,0.1,A,37.7789,-109.2758,BLM,UT,San Juan,49037,San Juan County
400313077,W-725313,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8368.0,,L3L2,HWY 191 MM 57,,,,,,2018,8/17/2018 0:00,229,1458.0,0.1,A,37.6897,-109.4342,BLM,UT,San Juan,49037,San Juan County
400313078,W-725424,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8370.0,,L3NA,WELL PAD 20,,,,,,2018,8/17/2018 0:00,229,1624.0,0.1,A,38.6047,-109.7964,BLM,UT,San Juan,49037,San Juan County
400313079,W-724873,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8371.0,,L3P2,COAL BED,,,,,,2018,8/18/2018 0:00,230,1334.0,1.0,B,37.7622,-109.0792,BLM,UT,San Juan,49037,San Juan County
400313081,W-725387,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8379.0,,L3X6,RAT HOLE,,,,,,2018,8/21/2018 0:00,233,1444.0,0.1,A,39.4308,-109.1394,BLM,UT,Grand,49019,Grand County
400313084,W-722891,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8387.0,,L31L,LONG CANYON,,,,,,2018,8/24/2018 0:00,236,1649.0,0.1,A,37.705,-109.3272,PRIVATE,UT,San Juan,49037,San Juan County
400313085,W-725128,FED,DOI-WFMI,BLM,USUTMOD,Moab Field Office,UTMOD,Moab Field Office,8390.0,,L34V,BLUE,,,,,,2018,8/26/2018 0:00,238,1733.0,0.1,A,38.4369,-109.4353,BLM,UT,San Juan,49037,San Juan County
